id,idmal,title_romaji,title_english,title_native,season,seasonyear,startdate,enddate,episodes,duration,format,status,source,averagescore,meanscore,popularity,favourites,trending,genres,tags,mainstudio,rankings_json,externallinks_json,is_sequel,genre_count,total_duration,start_year,is_big_studio
154173,52000.0,Nanamental,,ナナメンタル,SPRING,2022,2022-05-30,2022-06-18,20.0,1.0,ONA,FINISHED,,,49.0,143,0,0,['Comedy'],,FIREBUG,[],[],False,1,20.0,2022.0,False
142806,54346.0,Oshiri Tantei: SHIRIARTY,,映画おしりたんてい シリアーティ,SPRING,2022,2022-03-18,2022-03-18,1.0,50.0,MOVIE,FINISHED,OTHER,,37.0,128,2,0,['Comedy|Mystery'],Kids|Detective,Toei Animation,"[{""rank"": 60, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://oshiri-movie.com/""}]",False,1,50.0,2022.0,False
174280,53699.0,Mini Mini Pocket no Ookina Niwa de,In the Big Yard Inside the Teeny-Weeny Pocket,ミニミニポッケの大きな庭で,SPRING,2022,2022-08-03,2022-08-03,1.0,6.0,MOVIE,FINISHED,ORIGINAL,,56.0,78,5,0,[],,,"[{""rank"": 75, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Vimeo"", ""url"": ""https://vimeo.com/709363069""}, {""site"": ""Official Site"", ""url"": ""http://www.praxinoscope.jp/En_Studio_MiniMini.html""}]",False,0,6.0,2022.0,False
174125,52004.0,Gugumi-chan,,ググミちゃん,SPRING,2022,2022-05-25,2022-09-26,3.0,5.0,ONA,FINISHED,ORIGINAL,,57.0,70,0,0,['Comedy'],,ODDJOB,[],"[{""site"": ""Official Site"", ""url"": ""https://www.mysta.tv/gugumichan/""}]",False,1,15.0,2022.0,False
172896,51682.0,Tomica Heroes Jobraver: Tokusou Gattai Robo,JOBRAVER Animation,トミカヒーローズ ジョブレイバー 特装合体ロボ,SPRING,2022,2022-04-22,,,6.0,ONA,RELEASING,OTHER,,60.0,69,0,0,['Action|Mecha'],,Infinity Vision,[],"[{""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLhWipIfRhqz06Qqx8ojw7plQNBy4RYyMv""}, {""site"": ""Official Site"", ""url"": ""https://www.takaratomy.co.jp/products/tomica/jobraver/anime/""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLf6_TnbbWsrm3aakD1SqhSoT9flBqMrGB""}]",True,1,,2022.0,False
170056,59200.0,Etopirika: Omoi wo Tsumugu Tori,,エトピリカ～想いを紡ぐ鳥～,SPRING,2022,2022-04-19,2022-04-19,1.0,24.0,ONA,FINISHED,ORIGINAL,,35.0,67,0,0,['Drama|Supernatural'],,Mainichi Eigasha,[],"[{""site"": ""Official Site"", ""url"": ""https://www.hoppou.go.jp/problem-info/movie/animation.html""}]",False,1,24.0,2022.0,False
179870,50799.0,Oshiri Tantei 6,,おしりたんてい(第6シリーズ),SPRING,2022,2022-04-09,2022-07-02,13.0,20.0,TV,FINISHED,OTHER,,44.0,60,0,0,['Comedy|Fantasy|Mystery'],,Toei Animation,[],"[{""site"": ""Official Site"", ""url"": ""https://oshiri-tantei.com/""}]",False,1,260.0,2022.0,False
183474,55564.0,Yankee Hamster Season 3,,ヤンキーハムスター シーズン３,SPRING,2022,2022-05-06,2023-04-14,50.0,2.0,ONA,FINISHED,ORIGINAL,,41.0,33,0,0,['Comedy'],,Piso Studio,[],"[{""site"": ""Twitter"", ""url"": ""https://twitter.com/YankeeHamsters""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLR_z6ks7z5aP2l627Xp-9Litb2-mu6P7p""}]",True,1,100.0,2022.0,False
181831,52463.0,Madtoy Chatty,,マッドトイチャッティ,SPRING,2022,2022-04-20,2023-04-26,50.0,1.0,TV_SHORT,FINISHED,,,55.0,22,0,0,['Comedy'],,Kachidoki Studio,"[{""rank"": 9, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SPRING"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://www.asahi.co.jp/anime/madtoychatty/""}]",False,1,50.0,2022.0,False
200372,62038.0,Ootsuchi Kai Monogatari,,大槌カイ物語,SPRING,2022,2022-04-01,2022-06-20,2.0,6.0,ONA,FINISHED,ORIGINAL,,38.0,22,0,0,['Slice of Life'],,DOLESS,[],"[{""site"": ""YouTube"", ""url"": ""https://www.youtube.com/watch?v=GZ6FC1dSaM0""}, {""site"": ""Official Site"", ""url"": ""https://animetabi.jp/animetitle/otsuchi-kai/""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/watch?v=WAadrbY6Nlg""}]",False,1,12.0,2022.0,False
187219,52023.0,wasimo Special: Chikyuu no Mirai wo Sukue! Washimo vs Washija,,わしもスペシャル 地球のミライを救え! わしもvsワシジャ,SPRING,2022,2022-03-21,2022-03-21,1.0,60.0,SPECIAL,FINISHED,OTHER,,30.0,12,0,0,['Comedy|Sci-Fi'],,,[],[],True,1,60.0,2022.0,False
120377,42310.0,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,サイバーパンク エッジランナーズ,SUMMER,2022,2022-09-13,2022-09-13,10.0,24.0,ONA,FINISHED,VIDEO_GAME,85.0,85.0,298710,22246,2,['Action|Drama|Psychological|Sci-Fi'],Cyberpunk|Tragedy|Crime|Dystopian|Cyborg|Male Protagonist|Class Struggle|Gangs|Urban|Body Horror|Orphan|Guns|Gore|Revenge|Anti-Hero|Primarily Adult Cast|Drugs|Heterosexual|Terrorism|Coming of Age|Nudity|Ensemble Cast|Artificial Intelligence|Time Skip|Time Manipulation|Robots|Software Development|Space|Age Gap|Cars|Tomboy|Bar,TRIGGER,"[{""rank"": 8, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 2, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 1, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 1, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Instagram"", ""url"": ""https://www.instagram.com/edgerunners/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/edgerunners""}, {""site"": ""Facebook"", ""url"": ""https://www.facebook.com/edgerunners""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/81054853""}, {""site"": ""Official Site"", ""url"": ""https://www.cyberpunk.net/ja/edgerunners""}, {""site"": ""Official Site"", ""url"": ""https://www.cyberpunk.net/en/edgerunners""}]",False,1,240.0,2022.0,False
141391,50346.0,Yofukashi no Uta,Call of the Night,よふかしのうた,SUMMER,2022,2022-07-08,2022-09-30,13.0,23.0,TV,FINISHED,MANGA,79.0,79.0,226074,8700,3,['Comedy|Psychological|Romance|Slice of Life|Supernatural'],Vampire|Urban Fantasy|Urban|Female Protagonist|Male Protagonist|Aromantic|Heterosexual|Coming of Age|Age Gap|Shounen|Primarily Teen Cast|Psychosexual|Tomboy|Hikikomori|Primarily Female Cast|Detective|LGBTQ+ Themes|Tragedy|Restaurant|Maids|Amnesia|Nudity|Femboy|Video Games|Crossdressing|Gyaru|Female Harem,LIDENFILMS,"[{""rank"": 378, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 176, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 30, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 9, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 6, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 1, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://yofukashi-no-uta.com/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/yofukashi_pr""}, {""site"": ""HIDIVE"", ""url"": ""https://www.hidive.com/tv/call-of-the-night""}, {""site"": ""Instagram"", ""url"": ""https://www.instagram.com/yofukashi_pr/""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/81621036""}, {""site"": ""Amazon Prime Video"", ""url"": ""https://www.primevideo.com/detail/Call-of-the-Night/0KF5WYD9EMI7DIYOVTH56ANAN2""}, {""site"": ""Hulu"", ""url"": ""https://www.hulu.com/series/call-of-the-night-1263de9f-2a9b-44b5-bfad-d63a83bc7e10""}]",False,1,299.0,2022.0,False
145545,51096.0,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Classroom of the Elite Season 2,ようこそ実力至上主義の教室へ 2nd Season,SUMMER,2022,2022-07-04,2022-09-26,13.0,24.0,TV,FINISHED,LIGHT_NOVEL,79.0,79.0,214155,5914,1,['Drama|Mystery|Psychological'],School|Male Protagonist|Primarily Teen Cast|Anti-Hero|Fugitive|Revenge|Battle Royale|Ensemble Cast|Delinquents|Coming of Age|Conspiracy|Bullying|Torture|Tsundere|Athletics|Kuudere|School Club|Martial Arts|Rotoscoping|Love Triangle|Yandere|Asexual|Philosophy,Lerche,"[{""rank"": 366, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 200, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 28, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 14, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 5, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 2, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://twitter.com/youkosozitsu""}, {""site"": ""Official Site"", ""url"": ""http://you-zitsu.com/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/classroom-of-the-elite""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLwLSw1_eDZl2WCY-naAlexgVnI7CHlNNR""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/1060488/""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLpm1VVK4UL15ThV6Sk_ynU7DmU5cmaT-e""}, {""site"": ""iQ"", ""url"": ""https://www.iq.com/play/abmsrh1zul""}]",True,1,312.0,2022.0,False
143270,50709.0,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,SUMMER,2022,2022-07-02,2022-09-24,13.0,24.0,TV,FINISHED,ORIGINAL,81.0,81.0,182133,8518,7,['Action|Slice of Life'],Female Protagonist|Primarily Female Cast|Crime|Guns|Assassins|Terrorism|Conspiracy|Urban|Found Family|Work|Yuri|Kuudere|Espionage|Orphan|Restaurant|Cute Girls Doing Cute Things|Ensemble Cast|Parenthood|Politics|Bar|Philosophy|Boys' Love,A-1 Pictures,"[{""rank"": 247, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 239, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 17, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 16, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 2, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 3, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://lycoris-recoil.com/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/lycoris_recoil""}, {""site"": ""Official Site"", ""url"": ""https://lycorisrecoil.com/""}, {""site"": ""Facebook"", ""url"": ""https://www.facebook.com/lycorisrecoil/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/lycoris-recoil""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/1061066/""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/81620000""}]",False,1,312.0,2022.0,True
133844,48895.0,Overlord IV,Overlord IV,オーバーロードⅣ,SUMMER,2022,2022-07-05,2022-09-27,13.0,24.0,TV,FINISHED,LIGHT_NOVEL,80.0,80.0,151342,4101,3,['Action|Adventure|Fantasy'],Anti-Hero|Magic|Skeleton|Conspiracy|Isekai|Virtual World|Kingdom Management|Male Protagonist|Demons|Politics|Female Harem|Tomboy|Ensemble Cast|Primarily Adult Cast|Maids|Succubus|Gore|Revenge|Monster Girl|CGI|Yandere|Monster Boy|Femboy|Vampire|Male Harem|Zombie|Medieval,MADHOUSE,"[{""rank"": 324, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 323, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 25, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 19, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 3, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 4, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""http://overlord-anime.com/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/over_lord_anime""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLxSscENEp7JjqetlKeUq9vjhLa8yg4vBx""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/overlord""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/media/1060852""}, {""site"": ""iQ"", ""url"": ""https://www.iq.com/album/2f696ilgi3t""}]",True,1,312.0,2022.0,True
130592,48413.0,Hataraku Maou-sama!!,The Devil is a Part-Timer! Season 2,はたらく魔王さま！！,SUMMER,2022,2022-07-14,2022-09-29,12.0,24.0,TV,FINISHED,LIGHT_NOVEL,65.0,66.0,140209,1455,0,['Comedy|Fantasy|Romance|Slice of Life'],Demons|Isekai|Work|Magic|Male Protagonist|Satire|Tsundere|Angels|Urban Fantasy|Family Life|Love Triangle|Heterosexual|Anti-Hero|Primarily Adult Cast|Food|Ensemble Cast|Urban|Parenthood|Hikikomori|Parody,Studio 3Hz,"[{""rank"": 358, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 98, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 21, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 24, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 5, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://maousama.jp/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/anime_maousama""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GR75Z5KKY/the-devil-is-a-part-timer""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/1060402""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLwLSw1_eDZl1Q4OIgY3DIF31SO_9cOo8M""}, {""site"": ""Hulu"", ""url"": ""https://www.hulu.com/series/the-devil-is-a-part-timer-8534ee83-b681-4dbc-bad9-b9a1d3f08483""}]",False,1,288.0,2022.0,False
114745,41084.0,Made in Abyss: Retsujitsu no Ougonkyou,Made in Abyss: The Golden City of the Scorching Sun,メイドインアビス 烈日の黄金郷,SUMMER,2022,2022-07-06,2022-09-28,12.0,24.0,TV,FINISHED,MANGA,85.0,85.0,135328,4950,0,['Adventure|Drama|Fantasy|Horror|Mystery|Sci-Fi'],Tragedy|Survival|Primarily Child Cast|Cosmic Horror|Gore|Lost Civilization|Body Horror|Seinen|Travel|Ensemble Cast|Female Protagonist|Revenge|Curses|Monster Girl|Philosophy|Robots|Found Family|Male Protagonist|Chibi|Language Barrier|Achronological Order|Dungeon|Cannibalism|Environmental|Amputation|Pregnancy|Orphan|Disability|Food|Rape|Amnesia|Nudity|CGI|Outdoor Activities|Religion,Kinema Citrus,"[{""rank"": 55, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 372, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 6, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 22, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 1, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 6, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""http://miabyss.com/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/miabyss_anime""}, {""site"": ""HIDIVE"", ""url"": ""https://www.hidive.com/tv/made-in-abyss-the-golden-city-of-the-scorching-sun""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLwLSw1_eDZl0aRsSiTx2Kq6Mc5zc0jrL1""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/1061490""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLpm1VVK4UL14TynuTpdGkvaG87xXye_r3""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/80193163""}]",False,1,288.0,2022.0,False
124410,42963.0,"Kanojo, Okarishimasu 2nd Season",Rent-a-Girlfriend Season 2,彼女、お借りします 第2期,SUMMER,2022,2022-07-02,2022-09-17,12.0,24.0,TV,FINISHED,MANGA,65.0,65.0,121043,1670,0,['Comedy|Drama|Romance'],Heterosexual|Female Harem|Love Triangle|Unrequited Love|Primarily Adult Cast|Surreal Comedy|Male Protagonist|Fake Relationship|Kuudere|Tsundere|Female Protagonist|Work|Primarily Female Cast|Slapstick|Masturbation|Urban|Shounen|College|Acting,TMS Entertainment,"[{""rank"": 421, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 99, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 24, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 25, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 7, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://kanokari-official.com/2nd/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/kanokari_anime""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/rent-a-girlfriend""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/35498""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLpm1VVK4UL17zyBl5wBySjLyD5PnUou6s""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLwLSw1_eDZl3rS5lwfx07zxghGRJ6Ckp8""}, {""site"": ""iQ"", ""url"": ""https://www.iq.com/album/rent-a-girlfriend-s2-2022-zqeszin55l""}, {""site"": ""Instagram"", ""url"": ""https://www.instagram.com/rentagirlfriend.anime/""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/rentgirlfriend""}, {""site"": ""Facebook"", ""url"": ""https://www.facebook.com/rent.a.girlfriend.anime""}]",True,1,288.0,2022.0,False
135806,49220.0,Isekai Oji-san,Uncle from Another World,異世界おじさん,SUMMER,2022,2022-07-06,2023-03-08,13.0,24.0,TV,FINISHED,MANGA,76.0,76.0,113278,2885,0,['Adventure|Comedy|Fantasy'],Isekai|Parody|Magic|Meta|Male Protagonist|Seinen|Video Games|Primarily Adult Cast|Tsundere|Elf|Otaku Culture|Surreal Comedy|POV|Memory Manipulation|Female Harem|Heterosexual|Satire|Slapstick|Tragedy|Nudity|Urban Fantasy|Achronological Order|Dragons|Crossdressing|Gender Bending|Episodic|Shapeshifting|Prison|Reverse Isekai|Virtual World,Atelier Pontdarc,"[{""rank"": 461, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 39, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 25, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 9, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 8, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://twitter.com/Isekai_Ojisan""}, {""site"": ""Official Site"", ""url"": ""https://isekaiojisan.com/""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/81499847""}]",False,1,312.0,2022.0,False
129196,47164.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou Meikyuu-hen,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV,ダンジョンに出会いを求めるのは間違っているだろうかⅣ 新章 迷宮篇,SUMMER,2022,2022-07-21,2022-09-29,11.0,24.0,TV,FINISHED,LIGHT_NOVEL,77.0,77.0,109132,2110,1,['Action|Adventure|Comedy|Fantasy|Romance'],Dungeon|Male Protagonist|Gods|Swordplay|Magic|Mythology|Ensemble Cast|Female Harem|Elf|Monster Girl|Primarily Female Cast|Kemonomimi|Mermaid|Travel|Gore|Kuudere|Tanned Skin|Cannibalism|Female Protagonist|Medieval|CGI|Nudity,J.C.STAFF,"[{""rank"": 486, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 34, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 28, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}, {""rank"": 7, ""type"": ""RATED"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 9, ""type"": ""POPULAR"", ""year"": 2022, ""season"": ""SUMMER"", ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Twitter"", ""url"": ""https://twitter.com/danmachi_anime""}, {""site"": ""Official Site"", ""url"": ""http://danmachi.com/""}, {""site"": ""HIDIVE"", ""url"": ""https://www.hidive.com/tv/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-iv""}, {""site"": ""Crunchyroll"", ""url"": ""https://beta.crunchyroll.com/series/G6DQN9KGR/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/media/1060924""}, {""site"": ""Hulu"", ""url"": ""https://www.hulu.com/series/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-fc1b26af-bd07-4034-95e6-a494d8528069""}, {""site"": ""TikTok"", ""url"": ""https://www.tiktok.com/@danmachi_official""}, {""site"": ""Instagram"", ""url"": ""https://www.instagram.com/danmachi_official/""}]",True,1,264.0,2022.0,False
142876,50612.0,Dr. STONE: Ryuusui,Dr. STONE Special Episode – RYUSUI,Dr.STONE 龍水,SUMMER,2022,2022-07-10,2022-07-10,1.0,55.0,SPECIAL,FINISHED,MANGA,81.0,81.0,102035,1581,0,['Action|Adventure|Comedy|Sci-Fi'],Post-Apocalyptic|Educational|Travel|Shounen|Primarily Teen Cast|Male Protagonist|Lost Civilization|Outdoor Activities|Economics|Aviation|Environmental|Ships|Surreal Comedy|Episodic|Cosplay|Astronomy|CGI|Fashion,TMS Entertainment,[],"[{""site"": ""Twitter"", ""url"": ""https://twitter.com/stone_anime_off""}, {""site"": ""Official Site"", ""url"": ""https://dr-stone.jp/""}, {""site"": ""Crunchyroll"", ""url"": ""https://www.crunchyroll.com/series/GYEXQKJG6/dr-stone""}, {""site"": ""Bilibili TV"", ""url"": ""https://www.bilibili.tv/en/media/1064501""}, {""site"": ""iQ"", ""url"": ""https://www.iq.com/album/syboghipi9""}, {""site"": ""YouTube"", ""url"": ""https://www.youtube.com/playlist?list=PLxSscENEp7JgDF8pTd-LOD4yqJY0OEfDz""}, {""site"": ""Instagram"", ""url"": ""https://www.instagram.com/dr.stone.anime.official""}, {""site"": ""TikTok"", ""url"": ""https://tiktok.com/@STONE_anime_off""}]",False,1,55.0,2022.0,False
146722,51367.0,JoJo no Kimyou na Bouken: Stone Ocean Part 2,JoJo's Bizarre Adventure: STONE OCEAN Part 2,ジョジョの奇妙な冒険 ストーンオーシャン 2クール,SUMMER,2022,2022-09-01,2022-12-01,26.0,24.0,ONA,FINISHED,MANGA,82.0,82.0,99660,3185,1,['Action|Adventure|Drama|Supernatural'],Super Power|Female Protagonist|Tragedy|Time Manipulation|Primarily Female Cast|Revenge|Shounen|Alternate Universe|Prison|Urban Fantasy|Cosmic Horror|Gore|Twins|Memory Manipulation|Amnesia|Foreign|Ensemble Cast|Urban|Primarily Adult Cast|Incest|Heterosexual|Assassins|CGI|Body Horror|Vampire|Torture|Isekai,David Production,"[{""rank"": 18, ""type"": ""RATED"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""highest rated all time""}, {""rank"": 18, ""type"": ""POPULAR"", ""year"": null, ""season"": null, ""allTime"": true, ""context"": ""most popular all time""}, {""rank"": 2, ""type"": ""RATED"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""highest rated""}, {""rank"": 3, ""type"": ""POPULAR"", ""year"": 2022, ""season"": null, ""allTime"": false, ""context"": ""most popular""}]","[{""site"": ""Official Site"", ""url"": ""https://jojo-portal.com/anime/so/""}, {""site"": ""Netflix"", ""url"": ""https://www.netflix.com/title/80179831""}, {""site"": ""Twitter"", ""url"": ""https://twitter.com/anime_jojo/""}, {""site"": ""Instagram"", ""url"": ""https://www.instagram.com/jojotheanimation/""}]",False,1,624.0,2022.0,False
